Log Number,Bus Voltage (V),Shunt Voltage (mV),Load Current (mA),Load Voltage (V),Power (mW),DateTime
1496,3.028000116,-1.330000043,15.30000019,3.0266701159569998,56,2022/03/29 10:21:35
1497,3.15199995,0.720000029,1.600000024,3.152719950029,14,2022/03/29 10:22:38
1498,3.167999983,-0.810000002,-7.900000095,3.167189982998,4,2022/03/29 10:23:35
1499,3.148000002,-0.730000019,-0.400000006,3.147270001981,14,2022/03/29 10:24:35
1500,3.059999943,-0.829999983,-8,3.059169943017,0,2022/03/29 10:25:35
1501,3.155999899,0.579999983,-4.400000095,3.1565798989830003,4,2022/03/29 10:26:35
1502,3.144000053,-1.049999952,-4.400000095,3.142950053048,6,2022/03/29 10:27:35
1503,3.176000118,-0.850000024,-7.699999809,3.175150117976,4,2022/03/29 10:28:35
1504,3.176000118,-0.99000001,-9.199999809,3.1750101179900003,4,2022/03/29 10:29:35
1505,3.155999899,-0.910000026,-4.599999905,3.1550898989740004,10,2022/03/29 10:30:35
1506,3.140000105,-0.930000007,12.39999962,3.139070104993,6,2022/03/29 10:31:36
1507,3.176000118,-1.070000052,2.200000048,3.174930117948,10,2022/03/29 10:32:35
1508,3.144000053,-0.059999999,1.100000024,3.143940053001,6,2022/03/29 10:33:36
1509,3.171999931,-1.039999962,-6.099999905,3.1709599310380003,10,2022/03/29 10:34:35
1510,3.187999964,-1.120000005,-6.599999905,3.186879963995,14,2022/03/29 10:35:35
1511,3.167999983,-1.480000019,-6.699999809,3.1665199829810002,14,2022/03/29 10:36:35
1512,3.160000086,-0.879999995,-16,3.159120086005,16,2022/03/29 10:37:35
1513,3.119999886,-1.24000001,-5.599999905,3.11875988599,26,2022/03/29 10:38:35
1514,3.171999931,-1.24000001,-12.89999962,3.17075993099,4,2022/03/29 10:39:35
1515,3.164000034,-1.25,-12.10000038,3.1627500339999997,16,2022/03/29 10:40:38
1516,3.131999969,-1.279999971,-1.200000048,3.130719969029,6,2022/03/29 10:41:35
1517,3.115999937,-1.220000029,-7.300000191,3.1147799369710003,0,2022/03/29 10:42:35
1518,3.111999989,-1.289999962,-9.699999809,3.110709989038,36,2022/03/29 10:43:35
1519,3.171999931,-1.399999976,-10.30000019,3.1705999310240003,14,2022/03/29 10:44:36
1520,3.15199995,-1.299999952,-9.300000191,3.150699950048,0,2022/03/29 10:45:35
1521,3.167999983,-1.049999952,-5.800000191,3.166949983048,26,2022/03/29 10:46:36
1522,2.951999903,-1.309999943,-5.599999905,2.950689903057,10,2022/03/29 10:47:36
1523,3.167999983,-1.460000038,-5.699999809,3.166539982962,16,2022/03/29 10:48:36
1524,3.160000086,-0.920000017,-3.599999905,3.159080085983,32,2022/03/29 10:49:38
1525,3.160000086,-1.330000043,-12.89999962,3.158670085957,6,2022/03/29 10:50:36
1526,2.920000076,-2.079999924,64.69999695,2.917920076076,20,2022/03/29 10:51:35
1527,3.04399991,14.63000011,-13.60000038,3.05862991011,22,2022/03/29 10:52:37
1528,3.128000021,-1.440000057,-11.10000038,3.1265600209430002,20,2022/03/29 10:53:35
1529,3.128000021,0,-14.69999981,3.128000021,22,2022/03/29 10:54:35
1530,3.10800004,-1.470000029,-10.80000019,3.1065300399709996,6,2022/03/29 10:55:37
1531,3.15199995,-1.610000014,-15.10000038,3.150389949986,16,2022/03/29 10:56:35
1532,2.483999968,-0.620000005,-4,2.483379967995,32,2022/03/29 10:57:36
1533,3.148000002,-0.560000002,19.20000076,3.147440001998,22,2022/03/29 10:58:36
1534,2.640000105,12.97000027,108.6999969,2.65297010527,642,2022/03/29 10:59:35
1535,2.888000011,6.760000229,-14.5,2.8947600112289997,42,2022/03/29 11:00:35
1536,3.135999918,-1.549999952,-9.600000381,3.134449918048,466,2022/03/29 11:01:38
1537,3.140000105,-0.219999999,-3.5,3.139780105001,0,2022/03/29 11:02:35
1538,3.144000053,-1.559999943,-23.20000076,3.1424400530570002,278,2022/03/29 11:03:35
1539,3.124000072,-1.460000038,-7.400000095,3.122540071962,10,2022/03/29 11:04:35
1540,3.140000105,15.57999992,124.6999969,3.15558010492,78,2022/03/29 11:05:36
1541,3.135999918,-1.120000005,-13,3.134879917995,30,2022/03/29 11:06:42
1542,3.148000002,-1.620000005,-14.39999962,3.146380001995,30,2022/03/29 11:07:35
1543,3.15199995,-2.00999999,-7.699999809,3.14998995001,20,2022/03/29 11:08:38
1544,2.839999914,-1.559999943,-16.79999924,2.838439914057,466,2022/03/29 11:09:35
1545,3.099999905,-0.959999979,-15.80000019,3.099039905021,4,2022/03/29 11:10:35
1546,3.144000053,-1.480000019,-12.80000019,3.1425200529810002,20,2022/03/29 11:11:35
1547,3.128000021,-0.779999971,-10.19999981,3.127220021029,10,2022/03/29 11:12:38
1548,3.131999969,-1.460000038,-14.89999962,3.130539968962,20,2022/03/29 11:13:35
1549,3.095999956,-0.810000002,-5.800000191,3.095189955998,14,2022/03/29 11:14:35
1550,2.507999897,8.880000114,163.8999939,2.516879897114,186,2022/03/29 11:15:40
1551,2.844000101,12.84000015,-16.10000038,2.85684010115,20,2022/03/29 11:16:35
1552,3.104000092,-1.429999948,1.600000024,3.1025700920520003,0,2022/03/29 11:17:35
1553,3.128000021,-1.710000038,-11.89999962,3.126290020962,14,2022/03/29 11:18:38
1554,2.915999889,-2.109999895,89.80000305,2.913889889105,468,2022/03/29 11:19:36
1555,3.128000021,-0.100000001,-14.39999962,3.127900020999,16,2022/03/29 11:20:35
1556,3.119999886,-1.519999981,99.40000153,3.118479886019,30,2022/03/29 11:21:38
1557,3.124000072,24.36000061,-6.400000095,3.14836007261,6,2022/03/29 11:22:40
1558,3.119999886,-1.159999967,-2.5,3.118839886033,14,2022/03/29 11:23:35
1559,3.039999962,-0.920000017,10.10000038,3.039079961983,30,2022/03/29 11:24:35
1560,2.696000099,17.05999947,160.5,2.7130600984699997,462,2022/03/29 11:25:36
1561,2.828000069,-1.480000019,-0.100000001,2.826520068981,20,2022/03/29 11:26:35
1562,3.115999937,-1.419999957,-13.89999962,3.114579937043,16,2022/03/29 11:27:47
1563,2.599999905,26.30999947,107.0999985,2.62630990447,682,2022/03/29 11:28:36
1564,3.124000072,6.559999943,50,3.130560071943,32,2022/03/29 11:29:35
1565,3.052000046,-1.5,119.4000015,3.050500046,114,2022/03/29 11:30:36
1566,3.128000021,-1.50999999,-15.60000038,3.12649002101,22,2022/03/29 11:31:38
1567,2.507999897,-1.450000048,-13.89999962,2.506549896952,30,2022/03/29 11:32:36
1568,18.04400063,-1.360000014,-14,18.042640629986,26,2022/03/29 11:33:44
1569,3.111999989,-0.140000001,-15.39999962,3.111859988999,368,2022/03/29 11:34:35
1570,3.088000059,-1.360000014,-14.39999962,3.086640058986,16,2022/03/29 11:35:35
1571,3.155999899,14.35000038,-3.5,3.17034989938,20,2022/03/29 11:42:35
1572,3.15199995,-1.450000048,-2,3.150549949952,4,2022/03/29 11:44:05
1573,2.808000088,-1.75999999,-13.69999981,2.80624008801,468,2022/03/29 11:45:35
1574,3.184000015,-0.239999995,-2.700000048,3.1837600150050003,6,2022/03/29 11:46:35
1575,3.111999989,-1.700000048,149.3000031,3.110299988952,4,2022/03/29 11:47:39
1576,3.21600008,-1.330000043,137.1999969,3.214670079957,20,2022/03/29 11:48:35
1577,3.187999964,-1.210000038,-6.800000191,3.1867899639619996,14,2022/03/29 11:49:41
1578,2.931999922,-0.439999998,-2,2.931559922002,30,2022/03/29 11:50:35
1579,3.171999931,6.050000191,99.90000153,3.1780499311910004,22,2022/03/29 11:51:36
1580,2.648000002,9.579999924,40.59999847,2.657580001924,0,2022/03/29 11:52:35
1581,3.207999945,-1.129999995,161.8999939,3.206869945005,14,2022/03/29 11:53:35
1582,3.211999893,-1.039999962,-8,3.2109598930380003,4,2022/03/29 11:54:35
1583,3.203999996,-0.769999981,-0.100000001,3.203229996019,22,2022/03/29 11:55:37
1584,3.200000048,14.97000027,-4,3.21497004827,4,2022/03/29 11:56:35
1585,3.167999983,-0.25,-1.700000048,3.167749983,0,2022/03/29 11:57:40
1586,3.167999983,3.5,114,3.171499983,10,2022/03/29 11:58:43
1587,2.875999928,5.679999828,227.1999969,2.8816799278280003,626,2022/03/29 11:59:35
1588,3.180000067,-1.00999999,-5.900000095,3.17899006701,10,2022/03/29 12:00:42
1589,3.171999931,12.22999954,84.80000305,3.1842299305400004,4,2022/03/29 12:01:35
1590,2.884000063,-0.949999988,-2.400000095,2.883050063012,6,2022/03/29 12:02:35
1591,3.176000118,-0.99000001,-9.600000381,3.1750101179900003,52,2022/03/29 12:03:35
1592,3.203999996,-1.679999948,197,3.2023199960519997,150,2022/03/29 12:04:36
1593,3.164000034,-0.460000008,-0.300000012,3.1635400339919997,26,2022/03/29 12:05:35
1594,3.196000099,-0.090000004,6.699999809,3.195910098996,4,2022/03/29 12:06:35
1595,3.184000015,-0.039999999,6.800000191,3.183960015001,6,2022/03/29 12:07:36
1596,3.227999926,-0.159999996,4.800000191,3.227839926004,4,2022/03/29 12:08:35
1597,3.211999893,-0.790000021,-2.099999905,3.2112098929790003,14,2022/03/29 12:09:35
1598,3.164000034,-0.159999996,7.699999809,3.163840034004,20,2022/03/29 12:10:35
1599,3.184000015,-0.629999995,8.100000381,3.183370015005,6,2022/03/29 12:11:35
1600,3.023999929,-0.689999998,-2.299999952,3.023309929002,22,2022/03/29 12:12:35
1601,2.615999937,36.65000153,1.299999952,2.65264993853,50,2022/03/29 12:13:39
1602,3.223999977,-0.790000021,-3.5,3.223209976979,4,2022/03/29 12:14:35
1603,3.220000029,1.289999962,3.900000095,3.221290028962,50,2022/03/29 12:15:37
1604,3.220000029,-0.889999986,-9,3.219110029014,0,2022/03/29 12:16:35
1605,3.223999977,-0.330000013,-15.5,3.223669976987,10,2022/03/29 12:17:35
1606,3.223999977,-0.879999995,-6.199999809,3.223119977005,0,2022/03/29 12:18:35
1607,3.167999983,-1.419999957,-1.100000024,3.166579983043,10,2022/03/29 12:19:36
1608,3.211999893,-0.059999999,-0.100000001,3.2119398930010004,10,2022/03/29 12:20:35
1609,3.220000029,-0.939999998,5.400000095,3.2190600290019997,6,2022/03/29 12:21:35
1610,3.203999996,-0.610000014,1.600000024,3.203389995986,10,2022/03/29 12:22:35
1611,3.191999912,1,5.199999809,3.192999912,6,2022/03/29 12:23:35
1612,3.211999893,0.100000001,-7.699999809,3.212099893001,14,2022/03/29 12:24:35
1613,3.220000029,-0.930000007,-7.599999905,3.219070028993,0,2022/03/29 12:25:35
1614,3.211999893,-0.75,1.299999952,3.211249893,30,2022/03/29 12:26:35
1615,3.200000048,0.479999989,-8.699999809,3.200480047989,4,2022/03/29 12:27:35
1616,3.196000099,-0.50999999,3.400000095,3.19549009901,16,2022/03/29 12:28:38
1617,3.176000118,-0.430000007,5.900000095,3.1755701179930003,10,2022/03/29 12:29:35
1618,3.167999983,-0.75,-9.199999809,3.167249983,42,2022/03/29 12:30:35
1619,3.191999912,-0.699999988,4,3.191299912012,40,2022/03/29 12:31:37
1620,3.196000099,-1.159999967,-5.699999809,3.194840099033,4,2022/03/29 12:32:35
1621,3.203999996,-0.939999998,-5.5,3.2030599960019996,46,2022/03/29 12:33:35
1622,2.868000031,9.43999958,156.8000031,2.87744003058,504,2022/03/29 12:34:36
1623,3.25999999,6.820000172,8.699999809,3.266819990172,26,2022/03/29 12:35:35
1624,3.223999977,-1.210000038,-3.099999905,3.222789976962,1056,2022/03/29 12:36:35
1625,3.247999907,-1.519999981,-10.89999962,3.2464799070190002,16,2022/03/29 12:37:35
1626,3.223999977,-1.379999995,-10.39999962,3.222619977005,26,2022/03/29 12:38:35
1627,3.24000001,-1.539999962,-14.80000019,3.238460010038,10,2022/03/29 12:39:35
1628,3.211999893,-1.610000014,-11.69999981,3.2103898929860004,10,2022/03/29 12:40:35
1629,3.220000029,-1.039999962,-2.400000095,3.218960029038,14,2022/03/29 12:41:35
1630,3.232000113,-1.690000057,-9.899999619,3.2303101129429996,26,2022/03/29 12:42:35
1631,3.232000113,-1.110000014,-4.5,3.2308901129859997,40,2022/03/29 12:43:35
1632,3.243999958,-1.5,-7.599999905,3.242499958,14,2022/03/29 12:44:35
1633,3.236000061,-1.659999967,-11.39999962,3.234340061033,16,2022/03/29 12:45:35
1634,3.24000001,-1.480000019,-16.79999924,3.2385200099810003,10,2022/03/29 12:46:35
1635,3.227999926,-1.090000033,-5.300000191,3.226909925967,36,2022/03/29 12:47:35
1636,3.220000029,-1.230000019,-5.099999905,3.218770028981,42,2022/03/29 12:48:35
1637,3.227999926,-1.679999948,-8.300000191,3.2263199260519997,20,2022/03/29 12:49:35
1638,3.203999996,0.079999998,-6,3.2040799959979998,4,2022/03/29 12:50:35
1639,3.223999977,-1.779999971,-10.10000038,3.222219977029,10,2022/03/29 12:51:35
1640,3.207999945,-1.639999986,-12.19999981,3.206359945014,26,2022/03/29 12:52:35
1641,3.232000113,-1.860000014,-10,3.2301401129859997,22,2022/03/29 12:53:35
1642,3.223999977,-1.269999981,-10.60000038,3.222729977019,6,2022/03/29 12:54:35
1643,3.236000061,-1.889999986,-10.80000019,3.234110061014,22,2022/03/29 12:55:35
1644,3.227999926,-0.159999996,-7,3.227839926004,6,2022/03/29 12:56:35
1645,3.232000113,-1.559999943,-10.5,3.230440113057,26,2022/03/29 12:57:35
1646,3.227999926,-1.99000001,-15.60000038,3.2260099259899997,40,2022/03/29 12:58:35
1647,3.223999977,-0.660000026,-15,3.223339976974,30,2022/03/29 12:59:35
1648,3.223999977,-1.960000038,-16,3.2220399769620003,36,2022/03/29 13:00:38
1649,3.207999945,-1.50999999,-8.600000381,3.20648994501,46,2022/03/29 13:01:35
1650,3.227999926,-1.99000001,-19.89999962,3.2260099259899997,6,2022/03/29 13:02:35
1651,3.203999996,-1.25,-5.699999809,3.2027499959999997,26,2022/03/29 13:03:38
1652,3.223999977,-1.970000029,-18.70000076,3.222029976971,36,2022/03/29 13:04:35
1653,3.227999926,-1.940000057,-19.70000076,3.226059925943,22,2022/03/29 13:05:37
1654,3.196000099,-1.919999957,-15.30000019,3.194080099043,20,2022/03/29 13:06:37
1655,3.232000113,-1.889999986,-18.89999962,3.2301101130139998,16,2022/03/29 13:07:35
1656,3.232000113,-0.949999988,-19.70000076,3.231050113012,40,2022/03/29 13:08:35
1657,3.21600008,-1.429999948,-6.199999809,3.2145700800520003,30,2022/03/29 13:09:36
1658,3.227999926,-2.640000105,-19.10000038,3.225359925895,32,2022/03/29 13:10:35
1659,3.227999926,-1.799999952,-13.89999962,3.226199926048,14,2022/03/29 13:11:35
1660,2.65199995,-1.889999986,-14.89999962,2.650109950014,36,2022/03/29 13:12:35
1661,2.915999889,11,129,2.926999889,66,2022/03/29 13:13:35
1662,2.75999999,-1.909999967,-3.700000048,2.758089990033,22,2022/03/29 13:14:35
1663,3.012000084,-0.25999999,-18,3.01174008401,32,2022/03/29 13:15:35
1664,2.736000061,19.93000031,325,2.75593006131,36,2022/03/29 13:16:35
1665,2.635999918,-1.870000005,-11,2.634129917995,16,2022/03/29 13:17:35
1666,3.227999926,-1.870000005,-19.70000076,3.226129925995,36,2022/03/29 13:18:35
1667,2.763999939,8.279999733,-14.10000038,2.772279938733,26,2022/03/29 13:19:35
1668,3.196000099,-1.059999943,-17.79999924,3.194940099057,32,2022/03/29 13:20:35
1669,3.180000067,-1.700000048,-15.60000038,3.178300066952,22,2022/03/29 13:21:35
1670,3.211999893,33.20999908,-13.60000038,3.24520989208,20,2022/03/29 13:22:35
1671,3.220000029,18.13999939,-13,3.23814002839,14,2022/03/29 13:23:35
1672,3.184000015,28.09000015,-17.5,3.2120900151500003,16,2022/03/29 13:24:35
1673,3.223999977,-1.230000019,331.1000061,3.222769976981,20,2022/03/29 13:25:35
1674,3.191999912,-2.24000001,-18,3.18975991199,36,2022/03/29 13:26:35
1675,3.223999977,-1.149999976,372.8999939,3.222849977024,42,2022/03/29 13:27:35
1676,3.200000048,-1.649999976,1.700000048,3.1983500480240004,468,2022/03/29 13:28:35
1677,3.232000113,-1.200000048,368.7999878,3.2308001129519996,40,2022/03/29 13:29:35
1678,3.236000061,-1.600000024,34.5,3.2344000609759997,26,2022/03/29 13:30:35
1679,3.24000001,-1.570000052,333.2999878,3.2384300099480003,1006,2022/03/29 13:31:35
1680,3.252000093,-1.519999981,359.1000061,3.250480093019,16,2022/03/29 13:32:35
1681,3.25999999,-1.00999999,6.199999809,3.25898999001,812,2022/03/29 13:33:35
1682,3.25999999,-1.090000033,33.09999847,3.258909989967,974,2022/03/29 13:34:35
1683,3.223999977,-1.450000048,-6.099999905,3.222549976952,980,2022/03/29 13:35:35
1684,3.263999939,-1.470000029,-5.900000095,3.262529938971,1006,2022/03/29 13:36:35
1685,3.263999939,-0.720000029,-14.19999981,3.263279938971,22,2022/03/29 13:37:35
1686,3.263999939,-1.519999981,-9.399999619,3.2624799390190002,6,2022/03/29 13:38:38
1687,3.267999887,-1.320000052,348.2999878,3.2666798869480003,68,2022/03/29 13:39:35
1688,3.263999939,-1.409999967,-13.19999981,3.262589939033,0,2022/03/29 13:40:35
1689,3.256000042,-0.629999995,-11,3.255370042005,30,2022/03/29 13:41:35
1690,2.976000071,-0.439999998,-7.800000191,2.975560071002,40,2022/03/29 13:42:35
1691,3.25999999,-0.74000001,-2.599999905,3.25925998999,4,2022/03/29 13:43:35
1692,3.220000029,-1.090000033,-10.89999962,3.218910028967,6,2022/03/29 13:44:35
1693,3.223999977,-0.540000021,9.399999619,3.223459976979,22,2022/03/29 13:45:35
1694,3.25999999,-1.149999976,-2.5,3.2588499900239998,4,2022/03/29 13:46:35
1695,3.263999939,-0.529999971,0.5,3.263469939029,20,2022/03/29 13:47:37
1696,3.243999958,-0.769999981,-3.900000095,3.243229958019,4,2022/03/29 13:48:35
1697,3.256000042,-1.549999952,-0.899999976,3.254450042048,30,2022/03/29 13:49:35
1698,3.256000042,-0.569999993,2.599999905,3.255430042007,22,2022/03/29 13:50:38
1699,3.267999887,-0.930000007,-2.900000095,3.267069886993,4,2022/03/29 13:51:35
1700,3.263999939,-1.230000019,-6.900000095,3.262769938981,32,2022/03/29 13:52:35
1701,3.236000061,-1.049999952,-2.400000095,3.234950061048,32,2022/03/29 13:53:36
1702,3.292000055,-1.139999986,-6.900000095,3.290860055014,0,2022/03/29 13:54:35
1703,3.267999887,-1.129999995,-6.800000191,3.2668698870050004,14,2022/03/29 13:55:35
1704,3.252000093,0.219999999,6.300000191,3.252220092999,40,2022/03/29 13:56:35
1705,3.28399992,-1.120000005,-7.900000095,3.282879919995,14,2022/03/29 13:57:35
1706,3.276000023,-1.24000001,-7.5,3.27476002299,14,2022/03/29 13:58:35
1707,2.808000088,-1.24000001,-12.19999981,2.80676008799,4,2022/03/29 13:59:35
1708,3.296000004,-0.25,-13.80000019,3.2957500040000003,16,2022/03/29 14:00:35
1709,3.263999939,-1.850000024,3.400000095,3.262149938976,6,2022/03/29 14:01:35
1710,3.288000107,-0.870000005,-9.300000191,3.287130106995,22,2022/03/29 14:02:35
1711,3.267999887,-1.019999981,-5.599999905,3.266979887019,26,2022/03/29 14:03:35
1712,3.28399992,-1.220000029,-9.800000191,3.282779919971,16,2022/03/29 14:04:35
1713,3.256000042,-1.299999952,-12.60000038,3.2547000420480003,14,2022/03/29 14:05:35
1714,3.28399992,-0.389999986,-9.399999619,3.283609920014,20,2022/03/29 14:06:35
1715,3.276000023,-1.299999952,-12.80000019,3.274700023048,22,2022/03/29 14:07:35
1716,3.288000107,-1.289999962,-9,3.2867101070379996,20,2022/03/29 14:08:35
1717,3.088000059,-0.5,-8.300000191,3.087500059,478,2022/03/29 14:09:35
1718,3.276000023,-1.360000014,-8.899999619,3.274640022986,16,2022/03/29 14:10:35
1719,3.276000023,-0.889999986,7.199999809,3.275110023014,26,2022/03/29 14:11:35
1720,3.276000023,-1.080000043,4.300000191,3.274920022957,4,2022/03/29 14:12:35
1721,3.28399992,-0.629999995,-2.099999905,3.2833699200049997,26,2022/03/29 14:13:35
1722,3.279999971,-1.340000033,-11.30000019,3.278659970967,4,2022/03/29 14:14:35
1723,3.28399992,-1.129999995,5.300000191,3.282869920005,6,2022/03/29 14:15:35
1724,3.232000113,-0.870000005,3.400000095,3.231130112995,0,2022/03/29 14:16:35
1725,3.276000023,-1.389999986,-11.80000019,3.274610023014,16,2022/03/29 14:17:35
1726,3.279999971,-1.120000005,-10.60000038,3.2788799709950003,10,2022/03/29 14:18:35
1727,3.28399992,-1.190000057,-11.10000038,3.282809919943,14,2022/03/29 14:19:35
1728,3.28399992,-1.669999957,-5.599999905,3.282329920043,0,2022/03/29 14:20:37
1729,3.252000093,-1.039999962,-2.799999952,3.250960093038,50,2022/03/29 14:21:35
1730,3.243999958,-1,11,3.242999958,4,2022/03/29 14:22:35
1731,3.25999999,-1,-5.699999809,3.25899999,6,2022/03/29 14:23:35
1732,3.28399992,-1.179999948,-6.099999905,3.282819920052,0,2022/03/29 14:24:35
1733,3.276000023,-0.980000019,-4.699999809,3.275020022981,10,2022/03/29 14:25:35
1734,3.272000074,-0.620000005,2.099999905,3.271380073995,30,2022/03/29 14:26:35
1735,3.279999971,-0.860000014,-9.100000381,3.279139970986,10,2022/03/29 14:27:35
1736,3.279999971,-0.899999976,-4.599999905,3.279099971024,6,2022/03/29 14:28:35
1737,3.28399992,-0.910000026,-6,3.283089919974,6,2022/03/29 14:29:35
1738,3.227999926,30.57999992,168.3000031,3.25857992592,1092,2022/03/29 14:30:35
1739,3.223999977,1.620000005,2.900000095,3.225619977005,16,2022/03/29 14:31:35
1740,3.267999887,-0.589999974,0.5,3.267409887026,46,2022/03/29 14:32:35
1741,3.276000023,-0.430000007,-2,3.275570022993,14,2022/03/29 14:33:35
1742,3.276000023,-0.569999993,-5.699999809,3.275430023007,4,2022/03/29 14:34:35
1743,3.247999907,-0.479999989,-4.599999905,3.247519907011,10,2022/03/29 14:35:35
1744,3.276000023,-0.409999996,0.200000003,3.275590023004,10,2022/03/29 14:36:35
1745,3.25999999,-0.439999998,-1.700000048,3.259559990002,22,2022/03/29 14:37:35
1746,3.276000023,-0.400000006,-3.900000095,3.275600022994,56,2022/03/29 14:38:36
1747,3.276000023,-0.49000001,-1.799999952,3.27551002299,14,2022/03/29 14:39:35
1748,3.256000042,-0.330000013,-3.799999952,3.255670041987,14,2022/03/29 14:40:35
1749,3.276000023,0.079999998,7.800000191,3.276080022998,10,2022/03/29 14:41:37
1750,2.727999926,-0.389999986,2.200000048,2.727609926014,72,2022/03/29 14:42:35
1751,3.267999887,-0.239999995,-1.5,3.2677598870050004,16,2022/03/29 14:43:35
1752,3.252000093,-0.219999999,4.099999905,3.251780093001,30,2022/03/29 14:44:36
1753,3.272000074,-0.079999998,-1.5,3.2719200740020002,22,2022/03/29 14:45:35
1754,3.276000023,0.910000026,-0.100000001,3.2769100230259998,22,2022/03/29 14:46:35
1755,3.25999999,-0.029999999,8.800000191,3.2599699900009997,32,2022/03/29 14:47:36
1756,3.232000113,-0.02,2.099999905,3.2319801129999997,36,2022/03/29 14:48:35
1757,3.272000074,-0.039999999,5.099999905,3.271960074001,22,2022/03/29 14:49:35
1758,3.267999887,0.090000004,5.199999809,3.2680898870040003,26,2022/03/29 14:50:35
1759,3.25999999,0.07,12.19999981,3.26006999,58,2022/03/29 14:51:35
1760,3.25999999,0.01,6.099999905,3.26000999,40,2022/03/29 14:52:36
1761,3.272000074,5.309999943,-3.599999905,3.277310073943,32,2022/03/29 14:53:35
1762,3.232000113,0.389999986,3.599999905,3.2323901129859998,16,2022/03/29 14:54:35
1763,3.272000074,1.980000019,13.5,3.273980074019,46,2022/03/29 14:55:35
1764,3.272000074,1.74000001,7.699999809,3.27374007401,42,2022/03/29 14:56:35
1765,3.272000074,0.389999986,8.199999809,3.272390073986,46,2022/03/29 14:57:35
1766,3.232000113,0.479999989,5.400000095,3.2324801129889997,40,2022/03/29 14:58:35
1767,3.247999907,0.439999998,11.89999962,3.248439906998,52,2022/03/29 14:59:35
1768,2.711999893,0.49000001,13.5,2.7124898930100003,52,2022/03/29 15:00:35
1769,3.267999887,0.5,5.099999905,3.2684998870000004,36,2022/03/29 15:01:35
1770,3.267999887,0.75,5,3.2687498870000002,62,2022/03/29 15:02:35
1771,3.247999907,0.589999974,13.39999962,3.2485899069740003,56,2022/03/29 15:03:35
1772,3.263999939,0.579999983,-3251.300049,3.264579938983,50,2022/03/29 15:04:35
1773,3.267999887,0.709999979,6.800000191,3.2687098869790003,50,2022/03/29 15:05:35
1774,3.236000061,0.769999981,18.60000038,3.2367700609809997,62,2022/03/29 15:06:35
1775,3.263999939,0.75999999,12.10000038,3.26475993899,96,2022/03/29 15:07:35
1776,3.263999939,2.319999933,9.100000381,3.266319938933,66,2022/03/29 15:08:35
1777,3.25999999,2.279999971,12.80000019,3.2622799899709998,56,2022/03/29 15:09:35
1778,3.256000042,2.24000001,9.199999809,3.25824004201,56,2022/03/29 15:10:36
1779,3.111999989,8.800000191,4.300000191,3.120799989191,56,2022/03/29 15:11:35
1780,3.252000093,2.799999952,15.89999962,3.254800092952,82,2022/03/29 15:12:35
1781,3.256000042,2.279999971,13.30000019,3.258280041971,56,2022/03/29 15:13:35
1782,3.232000113,1.370000005,19.39999962,3.233370113005,62,2022/03/29 15:14:35
1783,3.263999939,1.330000043,13.19999981,3.265329939043,82,2022/03/29 15:15:35
1784,3.256000042,1.620000005,24,3.257620042005,58,2022/03/29 15:16:35
1785,3.256000042,1.309999943,13,3.257310041943,112,2022/03/29 15:17:35
1786,3.223999977,1.409999967,33.70000076,3.225409976967,82,2022/03/29 15:18:35
1787,3.25999999,1.070000052,18.20000076,3.261069990052,88,2022/03/29 15:19:35
1788,3.191999912,1.360000014,18.79999924,3.193359912014,86,2022/03/29 15:20:35
1789,3.256000042,1.149999976,16.20000076,3.257150041976,66,2022/03/29 15:21:35
1790,3.247999907,1.5,19.39999962,3.249499907,86,2022/03/29 15:22:35
1791,3.232000113,1.580000043,25.29999924,3.2335801130429997,82,2022/03/29 15:23:35
1792,3.247999907,1.480000019,21.10000038,3.249479907019,86,2022/03/29 15:24:35
1793,3.24000001,2.049999952,23.20000076,3.242050009952,92,2022/03/29 15:25:35
1794,3.24000001,1.649999976,22.60000038,3.241650009976,92,2022/03/29 15:26:35
1795,3.25999999,2.640000105,23.5,3.262639990105,114,2022/03/29 15:27:35
1796,3.256000042,1.99000001,28.20000076,3.2579900420100003,92,2022/03/29 15:28:35
1797,2.700000048,39.00999832,332.7000122,2.7390100463200002,102,2022/03/29 15:29:35
1798,3.256000042,2.150000095,21.39999962,3.258150042095,112,2022/03/29 15:30:35
1799,3.247999907,2.910000086,29.70000076,3.250909907086,122,2022/03/29 15:31:35
1800,3.243999958,2.150000095,22.39999962,3.2461499580949997,98,2022/03/29 15:32:35
1801,3.243999958,2.279999971,22.79999924,3.2462799579709998,138,2022/03/29 15:33:35
1802,3.236000061,2.650000095,34,3.238650061095,88,2022/03/29 15:34:35
1803,3.296000004,-9.130000114,-91.59999847,3.2868700038860004,276,2022/03/29 15:35:35
1804,3.28399992,-6.829999924,-68,3.277169920076,148,2022/03/29 15:36:35
1805,3.272000074,-4.360000134,-39.29999924,3.267640073866,118,2022/03/29 15:37:35
1806,3.288000107,-3.019999981,-20.70000076,3.284980107019,58,2022/03/29 15:39:35
1807,3.328000069,-5.130000114,-46.70000076,3.3228700688859996,144,2022/03/29 15:40:35
1808,3.319999933,-0.579999983,-4.599999905,3.319419933017,4,2022/03/29 15:41:35
1809,3.303999901,1.230000019,16.20000076,3.305229901019,42,2022/03/29 15:42:35
1810,3.303999901,1.029999971,13.5,3.3050299009710002,68,2022/03/29 15:43:35
1811,3.303999901,-0.49000001,0.899999976,3.30350990099,30,2022/03/29 15:44:35
